,home_team,away_team,home_score,away_score,tournament,neutral,home_team_total_points,away_team_total_points,home_B1_point,home_B2_point,home_B3_point,home_B4_point,home_M1_point,home_M2_point,home_M3_point,home_M4_point,home_W1_point,home_W2_point,home_G1_point,away_B1_point,away_B2_point,away_B3_point,away_B4_point,away_M1_point,away_M2_point,away_M3_point,away_M4_point,away_W1_point,away_W2_point,away_G1_point,home_B1_value,home_B2_value,home_B3_value,home_B4_value,home_M1_value,home_M2_value,home_M3_value,home_M4_value,home_W1_value,home_W2_value,home_G1_value,away_B1_value,away_B2_value,away_B3_value,away_B4_value,away_M1_value,away_M2_value,away_M3_value,away_M4_value,away_W1_value,away_W2_value,away_G1_value
41078,Cameroon,Zambia,2,1,Friendly,FALSE,1413,1277,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41079,DR Congo,Burkina Faso,0,0,Friendly,TRUE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41080,Japan,El Salvador,2,0,Kirin Challenge Cup,FALSE,1503,1346,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41081,Mexico,Ecuador,3,2,Friendly,TRUE,1621,1368,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41082,Paraguay,Guatemala,2,0,Friendly,FALSE,1461,1106,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41083,Peru,Colombia,0,3,Friendly,FALSE,1544,1622,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41084,Turkmenistan,Uganda,0,0,Friendly,TRUE,1107,1321,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41085,United States,Venezuela,0,3,Friendly,FALSE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41086,Switzerland,England,0,0,UEFA Nations League,TRUE,1608,1661,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41087,Portugal,Netherlands,1,0,UEFA Nations League,FALSE,1639,1604,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41088,Western Armenia,South Ossetia,0,1,CONIFA European Football Cup,TRUE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41089,Czech Republic,Montenegro,3,0,UEFA Euro qualification,FALSE,1446,1365,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41090,Bulgaria,Kosovo,2,3,UEFA Euro qualification,FALSE,1381,1174,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41091,Serbia,Lithuania,4,1,UEFA Euro qualification,FALSE,1494,1089,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41092,Ukraine,Luxembourg,1,0,UEFA Euro qualification,FALSE,1537,1236,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41093,Republic of Ireland,Gibraltar,2,0,UEFA Euro qualification,FALSE,1486,879,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41094,Denmark,Georgia,5,1,UEFA Euro qualification,FALSE,1598,1267,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41095,Faroe Islands,Norway,0,2,UEFA Euro qualification,FALSE,1181,1451,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41096,Malta,Romania,0,4,UEFA Euro qualification,FALSE,919,1475,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41097,Spain,Sweden,3,0,UEFA Euro qualification,FALSE,1636,1579,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41098,North Macedonia,Austria,1,4,UEFA Euro qualification,FALSE,1347,1507,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41099,Poland,Israel,4,0,UEFA Euro qualification,FALSE,1559,1260,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41100,Latvia,Slovenia,0,5,UEFA Euro qualification,FALSE,1079,1365,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41101,Vanuatu,Fiji,0,0,Friendly,FALSE,996,996,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41102,Germany,Estonia,8,0,UEFA Euro qualification,FALSE,1602,1202,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41103,Belarus,Northern Ireland,0,1,UEFA Euro qualification,FALSE,1280,1476,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41104,Azerbaijan,Slovakia,1,5,UEFA Euro qualification,FALSE,1177,1490,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41105,Hungary,Wales,1,0,UEFA Euro qualification,FALSE,1416,1540,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41106,Iceland,Turkey,2,1,UEFA Euro qualification,FALSE,1464,1494,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41107,Albania,Moldova,2,0,UEFA Euro qualification,FALSE,1356,959,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41108,Andorra,France,0,4,UEFA Euro qualification,FALSE,1082,1733,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41109,Kazakhstan,San Marino,4,0,UEFA Euro qualification,FALSE,1155,824,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41110,Belgium,Scotland,3,0,UEFA Euro qualification,FALSE,1765,1422,82,66,64,32,86,84,83,82,71,65,80,71,53,81,55,86,55,67,73,60,66,85,125500000,52000000,93500000,85500000,57000000,20500000,10105847,30500000,8500000,24500000,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41111,Russia,Cyprus,1,0,UEFA Euro qualification,FALSE,1470,1251,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41112,Italy,Bosnia and Herzegovina,2,1,UEFA Euro qualification,FALSE,1607,1430,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41113,Liechtenstein,Finland,0,2,UEFA Euro qualification,FALSE,926,1386,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41114,Greece,Armenia,2,3,UEFA Euro qualification,FALSE,1409,1213,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41115,Algeria,Burundi,1,1,Friendly,TRUE,1482,1049,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41116,Benin,Guinea,1,0,Friendly,TRUE,1295,1328,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41117,China PR,Tajikistan,1,0,Friendly,FALSE,1322,1152,67,61,59,31,89,87,66,65,67,63,18,71,53,81,55,86,55,67,73,60,66,85,15000000,5500000,9000000,2000000,34467857,25966145,700000,825000,800000,800000,475000,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41118,Croatia,Tunisia,1,2,Friendly,FALSE,1642,1506,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41119,Hong Kong,Taiwan,0,2,Friendly,FALSE,1073,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41120,Jordan,Indonesia,4,1,Friendly,FALSE,1238,964,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41121,South Korea,Iran,1,1,Friendly,FALSE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41122,Kyrgyzstan,Palestine,2,2,Friendly,FALSE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41123,Singapore,Myanmar,1,2,Friendly,FALSE,1020,1081,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41124,Uzbekistan,Syria,2,0,Friendly,FALSE,1289,1314,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41125,Bangladesh,Laos,0,0,FIFA World Cup qualification,FALSE,915,912,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41126,Brunei,Mongolia,2,1,FIFA World Cup qualification,FALSE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41127,Guam,Bhutan,5,0,FIFA World Cup qualification,FALSE,873,911,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41128,Pakistan,Cambodia,1,2,FIFA World Cup qualification,TRUE,867,964,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41129,Sri Lanka,Macau,3,0,FIFA World Cup qualification,FALSE,856,922,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41130,Malaysia,Timor-Leste,5,1,FIFA World Cup qualification,FALSE,1040,879,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41131,Morocco,Gambia,0,1,Friendly,FALSE,1456,1015,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41132,Ynys M泥셬,Saint Helena,7,2,Friendly,FALSE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41133,Egypt,Tanzania,1,0,Friendly,FALSE,1420,1086,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41134,Cameroon,Mali,1,1,Friendly,TRUE,1413,1389,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41135,Madagascar,Mauritania,1,3,Friendly,TRUE,1267,1223,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41136,Brazil,Bolivia,3,0,Copa Am梨븈ica,FALSE,1712,1324,82,81,68,32,81,79,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,25500000,25000000,35500000,10000000,27000000,22500000,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
41137,Venezuela,Peru,0,0,Copa Am梨븈ica,TRUE,1517,1544,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
